Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
8343767193,"Jan 5, 2023, 7:17:49 PM",Lunch Walk 🥶,Walk,,1841,2.56,,,false,,,activities/8343767193.gpx,,,1841.0,1841.0,2566.8,2.501,1.394,16.0,19.3,1752.9,1765.0,5.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.394,0.0,,,,,,,,,,,,,,,,,,,,,""
8348813449,"Jan 6, 2023, 6:50:53 PM",Lunch Walk,Walk,,2414,3.47,,,false,,,activities/8348813449.gpx,,,2414.0,2414.0,3471.2,2.408,1.438,10.0,18.4,1752.1,1769.0,5.4,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.438,0.0,,,,,,,,,,,,,,,,,,,,,""
8365290275,"Jan 9, 2023, 7:06:20 PM",Lunch Walk,Walk,,2541,3.94,,,false,,,activities/8365290275.gpx,,,2541.0,2541.0,3945.9,3.143,1.553,17.1,17.1,1758.9,1769.0,5.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.553,0.0,,,,,,,,,,,,,,,,,,,,,""
8381799744,"Jan 12, 2023, 7:36:01 PM",Afternoon Walk,Walk,,2350,3.67,,,false,,,activities/8381799744.gpx,,,2350.0,2350.0,3677.1,2.538,1.565,16.7,17.0,1759.0,1769.0,5.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.565,0.0,,,,,,,,,,,,,,,,,,,,,""
8402768233,"Jan 16, 2023, 6:57:30 PM",Lunch Walk,Walk,,2519,3.84,,,false,,,activities/8402768233.gpx,,,2519.0,2446.0,3846.4,3.362,1.573,16.4,19.3,1757.1,1769.0,5.7,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.527,0.0,,,,,,,,,,,,,,,,,,,,,""
8424041803,"Jan 20, 2023, 7:44:21 PM",Afternoon Walk,Walk,,1131,1.77,,,false,,,activities/8424041803.gpx,,,1131.0,1116.0,1771.8,2.306,1.588,10.4,11.7,1757.3,1763.5,5.9,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.567,0.0,,,,,,,,,,,,,,,,,,,,,""
8456881456,"Jan 26, 2023, 7:50:27 PM",Afternoon Walk,Walk,,1958,2.90,,,false,,,activities/8456881456.gpx,,,1958.0,1871.0,2905.2,2.972,1.553,12.8,13.1,1758.7,1768.3,5.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.484,0.0,,,,,,,,,,,,,,,,,,,,,""
8528523377,"Feb 8, 2023, 7:32:18 PM",Afternoon Walk,Walk,,3046,3.90,,,false,,,activities/8528523377.gpx,,,3046.0,2558.0,3900.3,4.113,1.525,17.0,18.4,1757.5,1769.0,7.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.28,0.0,,,,,,,,,,,,,,,,,,,,,""
8533890875,"Feb 9, 2023, 7:45:44 PM",Cold as hell,Walk,,1143,1.95,,,false,,,activities/8533890875.gpx,,,1143.0,1143.0,1954.7,2.573,1.71,9.8,14.6,1756.6,1765.1,5.7,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.71,0.0,,,,,,,,,,,,,,,,,,,,,""
8539066283,"Feb 10, 2023, 8:06:10 PM",Afternoon Walk,Walk,,2367,3.75,,,false,,,activities/8539066283.gpx,,,2367.0,2346.0,3755.9,2.691,1.601,17.9,17.8,1758.7,1769.0,5.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.587,0.0,,,,,,,,,,,,,,,,,,,,,""
8562071253,"Feb 14, 2023, 7:16:54 PM",Afternoon Walk,Walk,,6656,3.93,,,false,,,activities/8562071253.gpx,,,6656.0,2617.0,3934.6,2.895,1.503,13.7,19.4,1757.1,1769.0,4.7,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.591,0.0,,,,,,,,,,,,,,,,,,,,,""
8600320057,"Feb 21, 2023, 6:48:29 PM",Lunch Walk,Walk,,2960,4.27,,,false,,,activities/8600320057.gpx,,,2960.0,2761.0,4271.8,2.614,1.547,17.3,22.6,1752.9,1769.0,5.8,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.443,0.0,,,,,,,,,,,,,,,,,,,,,""
8632495597,"Feb 27, 2023, 6:45:04 PM",Lunch Walk,Walk,,3727,5.27,,,false,,,activities/8632495597.gpx,,,3727.0,3498.0,5270.3,2.492,1.507,23.9,24.9,1758.2,1769.0,7.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.414,0.0,,,,6312.0,,,,,,,,,,,,,,,,,""
8677250323,"Mar 7, 2023, 7:28:08 PM",Afternoon Walk,Walk,,2588,4.14,,,false,,,activities/8677250323.gpx,,,2588.0,2563.0,4139.5,2.612,1.615,20.4,23.0,1752.9,1769.0,16.9,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.599,0.0,,,,4866.0,,,,,,,,,,,,,,,,,""
8687605508,"Mar 9, 2023, 6:34:53 PM",Lunch Walk,Walk,,3211,4.70,,,false,,,activities/8687605508.gpx,,,3211.0,3149.0,4707.4,7.368,1.495,24.3,24.3,1752.9,1769.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.466,0.0,,,,5182.0,,,,,,,,,,,,,,,,,""
8692568486,"Mar 10, 2023, 7:11:08 PM",Afternoon Walk,Walk,,3465,4.60,,,false,,,activities/8692568486.gpx,,,3465.0,3025.0,4602.6,4.302,1.522,22.3,22.4,1757.2,1769.0,9.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.328,0.0,,,,5376.0,,,,,,,,,,,,,,,,,""
8708999869,"Mar 13, 2023, 6:27:55 PM",Afternoon Walk,Walk,,2480,3.69,,,false,,,activities/8708999869.gpx,,,2480.0,2480.0,3696.1,2.314,1.49,16.5,17.2,1758.9,1769.0,5.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.49,0.0,,,,4450.0,,,,,,,,,,,,,,,,,""
8714682094,"Mar 14, 2023, 6:53:22 PM",Afternoon Walk,Walk,,2873,4.63,,,false,,,activities/8714682094.gpx,,,2873.0,2873.0,4633.9,2.946,1.613,20.6,21.9,1757.7,1769.0,5.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.613,0.0,,,,5062.0,,,,,,,,,,,,,,,,,""
8720237064,"Mar 15, 2023, 6:23:31 PM",Afternoon Walk,Walk,,3585,4.90,,,false,,,activities/8720237064.gpx,,,3585.0,3184.0,4907.3,2.758,1.541,21.8,23.8,1752.9,1770.1,5.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.369,0.0,,,,5870.0,,,,,,,,,,,,,,,,,""
8753800168,"Mar 21, 2023, 5:55:51 PM",Lunch Walk,Walk,,2784,4.14,,,false,,,activities/8753800168.gpx,,,2784.0,2701.0,4149.0,2.922,1.536,17.4,20.1,1758.7,1769.0,5.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.49,0.0,,,,4986.0,,,,,,,,,,,,,,,,,""
8765892907,"Mar 23, 2023, 7:28:57 PM",Afternoon Walk,Walk,,3150,4.47,,,false,,,activities/8765892907.gpx,,,3150.0,3035.0,4474.4,2.732,1.474,16.5,17.4,1758.2,1769.0,15.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.42,0.0,,,,5484.0,,,,,,,,,,,,,,,,,""
8804818536,"Mar 30, 2023, 6:45:01 PM",Afternoon Walk,Walk,,3061,5.10,,,false,,,activities/8804818536.gpx,,,3061.0,3029.0,5108.6,3.168,1.687,36.4,38.4,1750.4,1769.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.669,0.0,,,,5780.0,,,,,,,,,,,,,,,,,""
8815344083,"Apr 1, 2023, 7:57:02 PM",Run part 1,Run,,951,2.97,,,false,,,activities/8815344083.gpx,,,951.0,834.0,2977.6,6.492,3.57,5.3,18.0,1617.9,1631.2,4.1,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2960.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.131,922.8,,,,2224.0,,,,,,,,,,,,,,,,,""
8815688476,"Apr 1, 2023, 9:59:51 PM",Run part 2,Run,,721,2.10,,,false,,,activities/8815688476.gpx,,,721.0,639.0,2106.9,5.188,3.297,11.0,4.0,1617.9,1627.0,8.6,0.3,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2127.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.922,801.4,,,,1690.0,,,,,,,,,,,,,,,,,""
8844661875,"Apr 6, 2023, 6:20:07 PM",Afternoon Walk,Walk,Lol forgot to pause it again,12148,6.63,,,false,,,activities/8844661875.gpx,,,12148.0,4270.0,6636.1,9.328,1.554,36.2,34.4,1752.9,1769.6,11.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.546,0.0,,,,7404.0,,,,,,,,,,,,,,,,,""
8850027596,"Apr 7, 2023, 7:49:41 PM",Afternoon Walk,Walk,,1109,1.72,,,false,,,activities/8850027596.gpx,,,1109.0,1109.0,1719.8,2.445,1.551,9.7,13.0,1758.7,1765.1,7.4,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.551,0.0,,,,2044.0,,,,,,,,,,,,,,,,,""
8867914869,"Apr 10, 2023, 6:32:55 PM",Afternoon Walk,Walk,,3990,5.97,,,false,,,activities/8867914869.gpx,,,3990.0,3918.0,5975.0,3.201,1.525,30.2,30.5,1758.8,1772.2,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.497,0.0,,,,7066.0,,,,,,,,,,,,,,,,,""
8873768829,"Apr 11, 2023, 6:59:06 PM",Afternoon Walk,Walk,,1454,2.26,,,false,,,activities/8873768829.gpx,,,1454.0,1454.0,2264.5,2.288,1.557,13.8,18.5,1752.9,1765.1,9.6,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.557,0.0,,,,2676.0,,,,,,,,,,,,,,,,,""
8885496634,"Apr 13, 2023, 6:16:48 PM",Afternoon Walk,Walk,,2954,4.44,,,false,,,activities/8885496634.gpx,,,2954.0,2920.0,4442.0,2.427,1.521,35.2,37.4,1752.9,1765.1,11.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.504,0.0,,,,5224.0,,,,,,,,,,,,,,,,,""
8914959735,"Apr 18, 2023, 6:40:49 PM",Afternoon Walk,Walk,,3240,4.60,,,false,,,activities/8914959735.gpx,,,3240.0,2997.0,4599.5,2.342,1.535,19.1,20.1,1757.3,1770.5,4.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.42,0.0,,,,5432.0,,,,,,,,,,,,,,,,,""
8921055352,"Apr 19, 2023, 6:48:06 PM",Afternoon Walk,Walk,,2023,3.13,,,false,,,activities/8921055352.gpx,,,2023.0,2023.0,3130.4,2.794,1.547,12.4,15.0,1758.7,1769.0,4.8,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.547,0.0,,,,3732.0,,,,,,,,,,,,,,,,,""
8932366168,"Apr 21, 2023, 6:35:12 PM",Afternoon Walk,Walk,,3573,5.03,,,false,,,activities/8932366168.gpx,,,3573.0,3403.0,5035.9,2.989,1.48,21.7,22.4,1756.4,1770.1,17.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.409,0.0,,,,6204.0,,,,,,,,,,,,,,,,,""
8950300662,"Apr 24, 2023, 6:31:55 PM",Afternoon Walk,Walk,,3550,5.03,,,false,,,activities/8950300662.gpx,,,3550.0,3233.0,5039.0,2.848,1.559,20.6,22.5,1754.1,1770.7,5.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.419,0.0,,,,5994.0,,,,,,,,,,,,,,,,,""
8962526243,"Apr 26, 2023, 6:41:00 PM",Afternoon Walk,Walk,,2839,4.01,,,false,,,activities/8962526243.gpx,,,2839.0,2645.0,4018.4,2.482,1.519,13.5,18.7,1758.2,1770.6,5.8,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.415,0.0,,,,4890.0,,,,,,,,,,,,,,,,,""
8968199034,"Apr 27, 2023, 6:03:33 PM",Lunch Walk,Walk,,2755,4.03,,,false,,,activities/8968199034.gpx,,,2755.0,2623.0,4036.3,2.548,1.539,17.0,17.1,1758.7,1769.0,14.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.465,0.0,,,,4814.0,,,,,,,,,,,,,,,,,""
8973716105,"Apr 28, 2023, 6:33:08 PM",Afternoon Walk,Walk,,3486,4.26,,,false,,,activities/8973716105.gpx,,,3486.0,2609.0,4260.9,5.127,1.633,18.5,18.6,1757.2,1769.0,5.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.222,0.0,,,,4910.0,,,,,,,,,,,,,,,,,""
8992877605,"May 1, 2023, 7:35:44 PM",Afternoon Walk,Walk,,2639,4.05,,,false,,,activities/8992877605.gpx,,,2639.0,2618.0,4051.3,3.35,1.547,17.0,18.5,1757.4,1769.0,7.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.535,0.0,,,,4810.0,,,,,,,,,,,,,,,,,""
8998543083,"May 2, 2023, 6:42:15 PM",Afternoon Walk,Walk,,1832,2.68,,,false,,,activities/8998543083.gpx,,,1832.0,1832.0,2680.0,2.183,1.463,30.9,29.7,1752.8,1763.1,11.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.463,0.0,,,,3324.0,,,,,,,,,,,,,,,,,""
9005699412,"May 3, 2023, 8:55:37 PM",Afternoon Walk,Walk,,3194,4.38,,,false,,,activities/9005699412.gpx,,,3194.0,2808.0,4388.3,3.228,1.563,17.5,18.4,1756.4,1769.5,7.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.374,0.0,,,,5182.0,,,,,,,,,,,,,,,,,""
9035700052,"May 8, 2023, 7:15:57 PM",Afternoon Run,Run,,1785,4.37,,,false,,,activities/9035700052.gpx,,,1785.0,1259.0,4374.9,4.946,3.475,40.6,46.9,1753.7,1791.2,13.6,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4414.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.451,0.0,,,,3254.0,,,,,,,,,,,,,,,,,""
9035765343,"May 8, 2023, 7:46:01 PM",Afternoon Walk,Walk,,910,1.10,,,false,,,activities/9035765343.gpx,,,910.0,763.0,1100.1,2.14,1.442,16.2,12.1,1748.2,1760.1,10.9,0.4,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.209,0.0,,,,1356.0,,,,,,,,,,,,,,,,,""
9059473987,"May 12, 2023, 7:03:24 PM",Afternoon Walk,Walk,,2735,3.94,,,false,,,activities/9059473987.gpx,,,2735.0,2559.0,3943.1,2.548,1.541,15.1,22.1,1752.9,1769.2,5.2,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.442,0.0,,,,4738.0,,,,,,,,,,,,,,,,,""
9090031155,"May 17, 2023, 6:42:25 PM",Afternoon Walk,Walk,Forgot to stop the timerrrrrrrr,4032,3.16,,,false,,,activities/9090031155.gpx,,,4032.0,1970.0,3164.1,2.308,1.606,32.9,33.4,1751.2,1764.4,27.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.785,0.0,,,,3606.0,,,,,,,,,,,,,,,,,""
9096313135,"May 18, 2023, 6:45:06 PM",Afternoon Walk,Walk,,1751,2.84,,,false,,,activities/9096313135.gpx,,,1751.0,1751.0,2840.9,2.281,1.622,26.5,27.8,1752.9,1764.3,14.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.622,0.0,,,,3326.0,,,,,,,,,,,,,,,,,""
9127143002,"May 23, 2023, 6:49:55 PM",Afternoon Walk,Walk,,798,1.18,,,false,,,activities/9127143002.gpx,,,798.0,798.0,1188.9,2.458,1.49,6.3,7.5,1758.7,1762.9,5.9,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.49,0.0,,,,1456.0,,,,,,,,,,,,,,,,,""
9171495186,"May 30, 2023, 7:05:19 PM",Afternoon Walk,Walk,,1173,1.80,,,false,,,activities/9171495186.gpx,,,1173.0,1148.0,1807.4,4.626,1.574,12.4,14.1,1757.1,1764.3,8.9,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.541,0.0,,,,2062.0,,,,,,,,,,,,,,,,,""
9178117111,"May 31, 2023, 7:30:39 PM",Afternoon Walk,Walk,,1089,1.63,,,false,,,activities/9178117111.gpx,,,1089.0,1089.0,1638.7,2.246,1.505,12.2,12.3,1758.7,1764.1,7.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.505,0.0,,,,2002.0,,,,,,,,,,,,,,,,,""
9184416728,"Jun 1, 2023, 7:43:55 PM",In between pockets of rain,Walk,,1050,1.56,,,false,,,activities/9184416728.gpx,,,1050.0,1012.0,1559.0,2.537,1.541,9.9,13.4,1752.9,1762.9,5.9,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.485,0.0,,,,1910.0,,,,,,,,,,,,,,,,,""
9209399400,"Jun 5, 2023, 7:18:45 PM",Afternoon Walk,Walk,,1220,1.78,,,false,,,activities/9209399400.gpx,,,1220.0,1202.0,1780.7,2.248,1.481,12.5,13.3,1756.4,1763.9,10.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.46,0.0,,,,2210.0,,,,,,,,,,,,,,,,,""
9303966599,"Jun 20, 2023, 9:07:23 PM",Afternoon Walk,Walk,,3230,4.81,,,false,,,activities/9303966599.gpx,,,3230.0,3178.0,4812.4,2.718,1.514,19.7,20.1,1758.7,1769.0,5.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.49,0.0,,,,5730.0,,,,,,,,,,,,,,,,,""
9352674729,"Jun 28, 2023, 7:31:33 PM",Afternoon Walk,Walk,,1038,1.34,,,false,,,activities/9352674729.gpx,,,1038.0,910.0,1343.4,2.524,1.476,5.0,5.1,1765.3,1771.0,4.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.294,0.0,,,,1692.0,,,,,,,,,,,,,,,,,""
9358813971,"Jun 29, 2023, 7:16:57 PM",Afternoon Walk,Walk,,3046,4.36,,,false,,,activities/9358813971.gpx,,,3046.0,2898.0,4366.8,2.806,1.507,14.6,14.8,1759.0,1770.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.434,0.0,,,,5246.0,,,,,,,,,,,,,,,,,""
9426215360,"Jul 10, 2023, 6:43:50 PM",Afternoon Walk,Walk,,1336,2.18,,,false,,,activities/9426215360.gpx,,,1336.0,1336.0,2181.3,2.462,1.633,16.2,17.3,1752.9,1763.9,5.9,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.633,0.0,,,,2490.0,,,,,,,,,,,,,,,,,""
9446566930,"Jul 13, 2023, 9:53:33 PM",Afternoon Walk,Walk,,4787,4.20,,,false,,,activities/9446566930.gpx,,,4787.0,3946.0,4200.0,4.802,1.064,129.4,201.2,1890.3,2067.0,31.1,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.877,4200.0,,,,6270.0,,,,,,,,,,,,,,,,,""
9451591511,"Jul 14, 2023, 7:31:23 PM",Afternoon Walk,Walk,,1341,2.12,,,false,,,activities/9451591511.gpx,,,1341.0,1341.0,2126.2,2.566,1.586,12.5,12.5,1756.4,1765.0,24.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.586,0.0,,,,2510.0,,,,,,,,,,,,,,,,,""
9623440086,"Aug 11, 2023, 12:27:16 AM",Hottttt out 🏃,Run,,930,2.63,,,false,,,activities/9623440086.gpx,,,930.0,766.0,2638.6,6.334,3.445,5.8,17.6,1619.5,1631.3,2.4,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2624.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.837,0.0,,,,2052.0,,,,,,,,,,,,,,,,,""
9623750006,"Aug 11, 2023, 2:17:50 AM",Run Part 2,Run,,566,1.73,,,false,,,activities/9623750006.gpx,,,566.0,515.0,1733.9,4.68,3.367,5.6,1.6,1620.2,1626.1,5.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1747.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.063,154.8,,,,1374.0,,,,,,,,,,,,,,,,,""
9666784517,"Aug 17, 2023, 12:36:21 PM",Mt Elbert summit time 🥾,Walk,,10663,7.59,,,false,,,activities/9666784517.gpx,,,10663.0,8598.0,7597.8,6.816,0.884,1348.1,20.4,3067.2,4394.9,49.9,17.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.713,7597.8,,,,10884.0,,,,,,,,,,,,,,,,,""
9668335770,"Aug 17, 2023, 4:07:04 PM",Mt Elbert descent 🥾,Hike,,7714,8.21,,,false,,,activities/9668335770.gpx,,,7714.0,7375.0,8213.4,2.476,1.114,17.2,1351.9,3059.4,4394.1,12.4,-16.3,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.065,8213.4,,,,,,,,,,,,,,,,,,,,,""
9694037860,"Aug 21, 2023, 9:53:45 AM",Irritating Long’s Peak Route that Doesn’t Summit,Hike,,27380,18.66,,,false,,,activities/9694037860.gpx,,,27380.0,18507.0,18662.7,3.748,1.008,1913.1,1921.9,2857.5,4192.5,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.682,14579.6,,,,,,,,,,,,,,,,,,,,,""
9755517004,"Aug 31, 2023, 9:18:38 AM",Long’s Peak Ascent,Hike,,11176,10.24,,,false,,,activities/9755517004.gpx,,,11176.0,9246.0,10241.5,2.404,1.108,1184.8,29.9,2866.3,4021.2,49.6,11.3,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.916,10241.5,,,,,,,,,,,,,,,,,,,,,""
9758790717,"Aug 31, 2023, 3:27:37 PM",Long’s Peak Descent,Hike,,17266,11.68,,,false,,,activities/9758790717.gpx,,,17266.0,12596.0,11682.5,2.57,0.927,61.9,1543.6,2861.6,4343.3,47.0,-12.7,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.677,11682.5,,,,,,,,,,,,,,,,,,,,,""
